id,sentiment
6722,sadness
6723,worry
6724,worry
6725,worry
6726,happiness
6727,relief
6728,neutral
6729,happiness
6730,sadness
6731,happiness
6732,neutral
6733,neutral
6734,happiness
6735,relief
6736,neutral
6737,happiness
6738,worry
6739,love
6740,worry
6741,love
6742,relief
6743,neutral
6744,happiness
6745,love
6746,happiness
6747,happiness
6748,love
6749,neutral
6750,neutral
6751,love
6752,worry
6753,neutral
6754,neutral
6755,happiness
6756,worry
6757,hate
6758,happiness
6759,love
6760,love
6761,neutral
6762,neutral
6763,worry
6764,surprise
6765,surprise
6766,love
6767,surprise
6768,love
6769,love
6770,neutral
6771,surprise
6772,happiness
6773,neutral
6774,neutral
6775,happiness
6776,neutral
6777,relief
6778,sadness
6779,neutral
6780,worry
6781,love
6782,neutral
6783,happiness
6784,happiness
6785,love
6786,love
6787,neutral
6788,worry
6789,neutral
6790,relief
6791,neutral
6792,neutral
6793,worry
6794,happiness
6795,happiness
6796,hate
6797,neutral
6798,happiness
6799,love
6800,worry
6801,neutral
6802,neutral
6803,neutral
6804,happiness
6805,love
6806,neutral
6807,fun
6808,fun
6809,happiness
6810,happiness
6811,happiness
6812,neutral
6813,surprise
6814,neutral
6815,relief
6816,happiness
6817,love
6818,neutral
6819,love
6820,love
6821,surprise
6822,happiness
6823,love
6824,neutral
6825,neutral
6826,worry
6827,neutral
6828,neutral
6829,happiness
6830,worry
6831,relief
6832,neutral
6833,happiness
6834,love
6835,happiness
6836,neutral
6837,fun
6838,worry
6839,love
6840,happiness
6841,happiness
6842,happiness
6843,fun
6844,love
6845,neutral
6846,happiness
6847,love
6848,love
6849,happiness
6850,neutral
6851,love
6852,happiness
6853,fun
6854,love
6855,love
6856,happiness
6857,happiness
6858,love
6859,neutral
6860,worry
6861,neutral
6862,worry
6863,worry
6864,happiness
6865,love
6866,love
6867,relief
6868,love
6869,happiness
6870,fun
6871,neutral
6872,hate
6873,surprise
6874,neutral
6875,worry
6876,love
6877,love
6878,worry
6879,neutral
6880,happiness
6881,love
6882,neutral
6883,neutral
6884,love
6885,relief
6886,neutral
6887,love
6888,happiness
6889,worry
6890,love
6891,happiness
6892,love
6893,surprise
6894,worry
6895,love
6896,surprise
6897,love
6898,worry
6899,neutral
6900,neutral
6901,neutral
6902,neutral
6903,neutral
6904,neutral
6905,neutral
6906,neutral
6907,neutral
6908,happiness
6909,sadness
6910,happiness
6911,neutral
6912,worry
6913,hate
6914,worry
6915,love
6916,neutral
6917,love
6918,fun
6919,neutral
6920,neutral
6921,worry
6922,love
6923,neutral
6924,neutral
6925,happiness
6926,neutral
6927,worry
6928,worry
6929,love
6930,love
6931,happiness
6932,hate
6933,neutral
6934,worry
6935,neutral
6936,love
6937,neutral
6938,neutral
6939,love
6940,neutral
6941,love
6942,neutral
6943,love
6944,neutral
6945,fun
6946,sadness
6947,love
6948,relief
6949,love
6950,love
6951,worry
6952,worry
6953,sadness
6954,neutral
6955,neutral
6956,love
6957,worry
6958,happiness
6959,empty
6960,worry
6961,sadness
6962,neutral
6963,sadness
6964,neutral
6965,happiness
6966,worry
6967,neutral
6968,empty
6969,happiness
6970,happiness
6971,love
6972,neutral
6973,neutral
6974,neutral
6975,neutral
6976,worry
6977,fun
6978,fun
6979,love
6980,neutral
6981,happiness
6982,love
6983,worry
6984,neutral
6985,love
6986,happiness
6987,relief
6988,neutral
6989,neutral
6990,worry
6991,love
6992,fun
6993,happiness
6994,relief
6995,hate
6996,happiness
6997,love
6998,happiness
6999,neutral
7000,happiness
7001,fun
7002,happiness
7003,neutral
7004,love
7005,worry
7006,neutral
7007,worry
7008,worry
7009,neutral
7010,neutral
7011,happiness
7012,neutral
7013,worry
7014,worry
7015,happiness
7016,neutral
7017,love
7018,love
7019,happiness
7020,neutral
7021,worry
7022,surprise
7023,happiness
7024,neutral
7025,relief
7026,neutral
7027,relief
7028,love
7029,fun
7030,neutral
7031,fun
7032,happiness
7033,worry
7034,neutral
7035,fun
7036,love
7037,neutral
7038,happiness
7039,happiness
7040,sadness
7041,neutral
7042,worry
7043,happiness
7044,sadness
7045,neutral
7046,love
7047,neutral
7048,worry
7049,happiness
7050,worry
7051,neutral
7052,neutral
7053,happiness
7054,happiness
7055,happiness
7056,love
7057,happiness
7058,happiness
7059,love
7060,love
7061,surprise
7062,neutral
7063,relief
7064,neutral
7065,love
7066,happiness
7067,love
7068,love
7069,worry
7070,love
7071,worry
7072,neutral
7073,sadness
7074,worry
7075,worry
7076,neutral
7077,neutral
7078,neutral
7079,happiness
7080,happiness
7081,happiness
7082,love
7083,neutral
7084,neutral
7085,happiness
7086,love
7087,love
7088,neutral
7089,love
7090,neutral
7091,fun
7092,neutral
7093,happiness
7094,love
7095,sadness
7096,neutral
7097,worry
7098,worry
7099,surprise
7100,happiness
7101,surprise
7102,love
7103,love
7104,neutral
7105,neutral
7106,happiness
7107,relief
7108,happiness
7109,neutral
7110,empty
7111,neutral
7112,happiness
7113,love
7114,love
7115,happiness
7116,neutral
7117,happiness
7118,happiness
7119,love
7120,love
7121,neutral
7122,worry
7123,happiness
7124,love
7125,worry
7126,hate
7127,happiness
7128,love
7129,worry
7130,neutral
7131,fun
7132,neutral
7133,fun
7134,sadness
7135,neutral
7136,love
7137,worry
7138,surprise
7139,love
7140,surprise
7141,love
7142,sadness
7143,sadness
7144,neutral
7145,neutral
7146,neutral
7147,neutral
7148,neutral
7149,fun
7150,happiness
7151,surprise
7152,neutral
7153,neutral
7154,happiness
7155,fun
7156,relief
7157,happiness
7158,love
7159,love
7160,love
7161,happiness
7162,sadness
7163,relief
7164,sadness
7165,neutral
7166,surprise
7167,neutral
7168,neutral
7169,love
7170,neutral
7171,love
7172,love
7173,happiness
7174,love
7175,love
7176,sadness
7177,worry
7178,worry
7179,relief
7180,neutral
7181,neutral
7182,neutral
7183,neutral
7184,love
7185,neutral
7186,love
7187,neutral
7188,happiness
7189,surprise
7190,happiness
7191,worry
7192,surprise
7193,happiness
7194,love
7195,love
7196,happiness
7197,fun
7198,surprise
7199,neutral
7200,neutral
7201,neutral
7202,love
7203,worry
7204,happiness
7205,neutral
7206,neutral
7207,worry
7208,love
7209,happiness
7210,neutral
7211,love
7212,worry
7213,love
7214,sadness
7215,surprise
7216,happiness
7217,neutral
7218,sadness
7219,worry
7220,relief
7221,neutral
7222,worry
7223,love
7224,happiness
7225,neutral
7226,love
7227,worry
7228,happiness
7229,love
7230,sadness
7231,happiness
7232,love
7233,love
7234,neutral
7235,worry
7236,neutral
7237,neutral
7238,neutral
7239,neutral
7240,happiness
7241,neutral
7242,neutral
7243,happiness
7244,neutral
7245,neutral
7246,love
7247,neutral
7248,happiness
7249,worry
7250,love
7251,neutral
7252,neutral
7253,worry
7254,neutral
7255,happiness
7256,love
7257,worry
7258,worry
7259,neutral
7260,love
7261,happiness
7262,happiness
7263,love
7264,love
7265,worry
7266,neutral
7267,relief
7268,fun
7269,neutral
7270,neutral
7271,neutral
7272,surprise
7273,neutral
7274,sadness
7275,neutral
7276,love
7277,neutral
7278,fun
7279,worry
7280,worry
7281,surprise
7282,fun
7283,love
7284,neutral
7285,worry
7286,neutral
7287,happiness
7288,love
7289,sadness
7290,neutral
7291,neutral
7292,worry
7293,neutral
7294,worry
7295,relief
7296,happiness
7297,neutral
7298,neutral
7299,worry
7300,worry
7301,neutral
7302,neutral
7303,happiness
7304,worry
7305,love
7306,love
7307,neutral
7308,love
7309,love
7310,happiness
7311,neutral
7312,love
7313,worry
7314,love
7315,sadness
7316,love
7317,worry
7318,sadness
7319,neutral
7320,sadness
7321,neutral
7322,worry
7323,neutral
7324,happiness
7325,worry
7326,worry
7327,love
7328,neutral
7329,neutral
7330,happiness
7331,neutral
7332,fun
7333,neutral
7334,neutral
7335,happiness
7336,neutral
7337,happiness
7338,happiness
7339,neutral
7340,love
7341,worry
7342,worry
7343,neutral
7344,surprise
7345,neutral
7346,neutral
7347,worry
7348,fun
7349,love
7350,neutral
7351,happiness
7352,happiness
7353,happiness
7354,happiness
7355,worry
7356,love
7357,happiness
7358,neutral
7359,neutral
7360,neutral
7361,neutral
7362,neutral
7363,neutral
7364,neutral
7365,neutral
7366,happiness
7367,surprise
7368,neutral
7369,neutral
7370,neutral
7371,neutral
7372,love
7373,love
7374,worry
7375,love
7376,happiness
7377,neutral
7378,worry
7379,neutral
7380,worry
7381,happiness
7382,worry
7383,love
7384,fun
7385,neutral
7386,worry
7387,happiness
7388,fun
7389,neutral
7390,worry
7391,neutral
7392,worry
7393,worry
7394,neutral
7395,neutral
7396,love
7397,neutral
7398,love
7399,worry
7400,worry
7401,neutral
7402,happiness
7403,neutral
7404,love
7405,hate
7406,happiness
7407,hate
7408,happiness
7409,fun
7410,happiness
7411,neutral
7412,neutral
7413,happiness
7414,love
7415,neutral
7416,neutral
7417,neutral
7418,neutral
7419,happiness
7420,happiness
7421,surprise
7422,love
7423,love
7424,worry
7425,love
7426,worry
7427,worry
7428,love
7429,worry
7430,neutral
7431,happiness
7432,happiness
7433,happiness
7434,neutral
7435,neutral
7436,happiness
7437,happiness
7438,love
7439,worry
7440,happiness
7441,fun
7442,neutral
7443,neutral
7444,love
7445,happiness
7446,happiness
7447,fun
7448,happiness
7449,neutral
7450,neutral
7451,neutral
7452,happiness
7453,worry
7454,neutral
7455,neutral
7456,worry
7457,neutral
7458,neutral
7459,worry
7460,worry
7461,worry
7462,worry
7463,worry
7464,neutral
7465,neutral
7466,sadness
7467,hate
7468,surprise
7469,fun
7470,happiness
7471,neutral
7472,neutral
7473,neutral
7474,worry
7475,neutral
7476,happiness
7477,happiness
7478,happiness
7479,neutral
7480,happiness
7481,empty
7482,love
7483,love
7484,neutral
7485,worry
7486,happiness
7487,happiness
7488,happiness
7489,neutral
7490,happiness
7491,worry
7492,worry
7493,happiness
7494,neutral
7495,neutral
7496,fun
7497,sadness
7498,neutral
7499,worry
7500,fun
7501,love
7502,happiness
7503,worry
7504,surprise
7505,happiness
7506,neutral
7507,love
7508,sadness
7509,worry
7510,happiness
7511,surprise
7512,worry
7513,happiness
7514,neutral
7515,worry
7516,neutral
7517,happiness
7518,happiness
7519,happiness
7520,worry
7521,worry
7522,worry
7523,neutral
7524,neutral
7525,surprise
7526,worry
7527,fun
7528,happiness
7529,relief
7530,happiness
7531,love
7532,sadness
7533,happiness
7534,happiness
7535,love
7536,love
7537,happiness
7538,happiness
7539,happiness
7540,happiness
7541,happiness
7542,neutral
7543,happiness
7544,neutral
7545,happiness
7546,surprise
7547,neutral
7548,worry
7549,neutral
7550,neutral
7551,love
7552,fun
7553,worry
7554,neutral
7555,neutral
7556,neutral
7557,love
7558,fun
7559,worry
7560,happiness
7561,happiness
7562,neutral
7563,sadness
7564,hate
7565,sadness
7566,love
7567,love
7568,neutral
7569,neutral
7570,happiness
7571,worry
7572,neutral
7573,love
7574,fun
7575,love
7576,worry
7577,worry
7578,relief
7579,fun
7580,neutral
7581,fun
7582,neutral
7583,neutral
7584,love
7585,happiness
7586,love
7587,neutral
7588,love
7589,happiness
7590,love
7591,happiness
7592,fun
7593,worry
7594,love
7595,hate
7596,surprise
7597,neutral
7598,worry
7599,relief
7600,relief
7601,happiness
7602,worry
7603,neutral
7604,love
7605,love
7606,worry
7607,surprise
7608,worry
7609,surprise
7610,sadness
7611,love
7612,neutral
7613,worry
7614,happiness
7615,surprise
7616,happiness
7617,worry
7618,happiness
7619,neutral
7620,happiness
7621,neutral
7622,happiness
7623,surprise
7624,neutral
7625,happiness
7626,worry
7627,neutral
7628,happiness
7629,happiness
7630,neutral
7631,happiness
7632,enthusiasm
7633,happiness
7634,happiness
7635,neutral
7636,love
7637,neutral
7638,love
7639,love
7640,worry
7641,worry
7642,neutral
7643,love
7644,happiness
7645,worry
7646,neutral
7647,worry
7648,neutral
7649,love
7650,sadness
7651,happiness
7652,neutral
7653,neutral
7654,love
7655,neutral
7656,love
7657,happiness
7658,love
7659,love
7660,worry
7661,love
7662,worry
7663,neutral
7664,neutral
7665,happiness
7666,neutral
7667,neutral
7668,worry
7669,enthusiasm
7670,love
7671,happiness
7672,neutral
7673,love
7674,worry
7675,love
7676,neutral
7677,fun
7678,love
7679,love
7680,neutral
7681,worry
7682,love
7683,happiness
7684,fun
7685,love
7686,love
7687,worry
7688,sadness
7689,happiness
7690,worry
7691,worry
7692,love
7693,happiness
7694,happiness
7695,happiness
7696,neutral
7697,happiness
7698,enthusiasm
7699,love
7700,love
7701,happiness
7702,happiness
7703,relief
7704,neutral
7705,happiness
7706,relief
7707,love
7708,worry
7709,neutral
7710,happiness
7711,happiness
7712,neutral
7713,neutral
7714,happiness
7715,happiness
7716,love
7717,relief
7718,neutral
7719,neutral
7720,fun
7721,worry
7722,sadness
7723,neutral
7724,neutral
7725,happiness
7726,happiness
7727,neutral
7728,neutral
7729,worry
7730,love
7731,happiness
7732,fun
7733,relief
7734,fun
7735,love
7736,neutral
7737,love
7738,fun
7739,neutral
7740,happiness
7741,happiness
7742,worry
7743,neutral
7744,love
7745,neutral
7746,worry
7747,happiness
7748,happiness
7749,hate
7750,worry
7751,happiness
7752,neutral
7753,love
7754,worry
7755,neutral
7756,worry
7757,love
7758,neutral
7759,fun
7760,fun
7761,neutral
7762,happiness
7763,worry
7764,neutral
7765,worry
7766,sadness
7767,love
7768,happiness
7769,love
7770,sadness
7771,happiness
7772,neutral
7773,happiness
7774,happiness
7775,worry
7776,happiness
7777,happiness
7778,happiness
7779,happiness
7780,hate
7781,happiness
7782,neutral
7783,love
7784,neutral
7785,worry
7786,love
7787,happiness
7788,happiness
7789,happiness
7790,neutral
7791,neutral
7792,worry
7793,neutral
7794,neutral
7795,neutral
7796,worry
7797,love
7798,love
7799,hate
7800,happiness
7801,happiness
7802,worry
7803,worry
7804,happiness
7805,happiness
7806,love
7807,love
7808,love
7809,worry
7810,happiness
7811,neutral
7812,love
7813,worry
7814,happiness
7815,relief
7816,happiness
7817,happiness
7818,happiness
7819,happiness
7820,neutral
7821,worry
7822,sadness
7823,happiness
7824,surprise
7825,worry
7826,surprise
7827,happiness
7828,neutral
7829,sadness
7830,love
7831,love
7832,love
7833,neutral
7834,neutral
7835,worry
7836,worry
7837,sadness
7838,happiness
7839,happiness
7840,neutral
7841,love
7842,fun
7843,love
7844,love
7845,neutral
7846,happiness
7847,neutral
7848,neutral
7849,worry
7850,happiness
7851,fun
7852,worry
7853,neutral
7854,fun
7855,worry
7856,hate
7857,relief
7858,relief
7859,worry
7860,love
7861,happiness
7862,worry
7863,love
7864,happiness
7865,worry
7866,sadness
7867,happiness
7868,happiness
7869,love
7870,happiness
7871,worry
7872,neutral
7873,happiness
7874,neutral
7875,love
7876,surprise
7877,neutral
7878,neutral
7879,neutral
7880,worry
7881,neutral
7882,neutral
7883,love
7884,love
7885,neutral
7886,happiness
7887,happiness
7888,neutral
7889,neutral
7890,worry
7891,worry
7892,worry
7893,fun
7894,neutral
7895,worry
7896,neutral
7897,love
7898,happiness
7899,neutral
7900,worry
7901,worry
7902,sadness
7903,enthusiasm
7904,neutral
7905,hate
7906,love
7907,love
7908,sadness
7909,sadness
7910,love
7911,neutral
7912,neutral
7913,sadness
7914,surprise
7915,love
7916,neutral
7917,neutral
7918,neutral
7919,neutral
7920,relief
7921,love
7922,neutral
7923,neutral
7924,neutral
7925,happiness
7926,worry
7927,neutral
7928,happiness
7929,relief
7930,love
7931,love
7932,love
7933,happiness
7934,happiness
7935,sadness
7936,love
7937,hate
7938,neutral
7939,sadness
7940,happiness
7941,worry
7942,neutral
7943,worry
7944,neutral
7945,neutral
7946,neutral
7947,happiness
7948,love
7949,worry
7950,happiness
7951,happiness
7952,surprise
7953,love
7954,neutral
7955,worry
7956,hate
7957,sadness
7958,love
7959,neutral
7960,happiness
7961,neutral
7962,neutral
7963,neutral
7964,worry
7965,fun
7966,happiness
7967,neutral
7968,sadness
7969,surprise
7970,surprise
7971,happiness
7972,worry
7973,surprise
7974,worry
7975,happiness
7976,neutral
7977,happiness
7978,happiness
7979,neutral
7980,love
7981,love
7982,neutral
7983,sadness
7984,happiness
7985,worry
7986,worry
7987,neutral
7988,hate
7989,love
7990,surprise
7991,neutral
7992,worry
7993,neutral
7994,sadness
7995,neutral
7996,love
7997,happiness
7998,happiness
7999,neutral
8000,worry
8001,neutral
8002,worry
8003,neutral
8004,neutral
8005,neutral
8006,neutral
8007,love
8008,worry
8009,neutral
8010,neutral
8011,love
8012,surprise
8013,happiness
8014,fun
8015,worry
8016,happiness
8017,neutral
8018,neutral
8019,neutral
8020,neutral
8021,surprise
8022,happiness
8023,worry
8024,happiness
8025,surprise
8026,neutral
8027,sadness
8028,worry
8029,neutral
8030,neutral
8031,neutral
8032,surprise
8033,happiness
8034,love
8035,happiness
8036,neutral
8037,love
8038,happiness
8039,neutral
8040,love
8041,neutral
8042,neutral
8043,love
8044,worry
8045,love
8046,worry
8047,neutral
8048,neutral
8049,happiness
8050,worry
8051,neutral
8052,neutral
8053,neutral
8054,happiness
8055,neutral
8056,happiness
8057,fun
8058,neutral
8059,neutral
8060,relief
8061,love
8062,neutral
8063,happiness
8064,love
8065,love
8066,sadness
8067,neutral
8068,surprise
8069,worry
8070,love
8071,neutral
8072,neutral
8073,neutral
8074,love
8075,love
8076,happiness
8077,hate
8078,surprise
8079,surprise
8080,worry
8081,happiness
8082,happiness
8083,neutral
8084,neutral
8085,enthusiasm
8086,worry
8087,happiness
8088,neutral
8089,neutral
8090,worry
8091,surprise
8092,love
8093,neutral
8094,neutral
8095,neutral
8096,love
8097,worry
8098,happiness
8099,worry
8100,neutral
8101,love
8102,sadness
8103,love
8104,neutral
8105,fun
8106,fun
8107,neutral
8108,worry
8109,fun
8110,happiness
8111,fun
8112,neutral
8113,happiness
8114,hate
8115,neutral
8116,neutral
8117,surprise
8118,worry
8119,neutral
8120,happiness
8121,fun
8122,worry
8123,empty
8124,worry
8125,neutral
8126,love
8127,neutral
8128,love
8129,love
8130,neutral
8131,sadness
8132,worry
8133,love
8134,happiness
8135,love
8136,surprise
8137,worry
8138,neutral
8139,worry
8140,happiness
8141,neutral
8142,sadness
8143,happiness
8144,neutral
8145,worry
8146,enthusiasm
8147,happiness
8148,happiness
8149,neutral
8150,fun
8151,neutral
8152,neutral
8153,neutral
8154,love
8155,neutral
8156,worry
8157,love
8158,neutral
8159,worry
8160,neutral
8161,happiness
8162,love
8163,worry
8164,neutral
8165,worry
8166,love
8167,sadness
8168,happiness
8169,worry
8170,neutral
8171,love
8172,neutral
8173,love
8174,happiness
8175,happiness
8176,neutral
8177,love
8178,neutral
8179,love
8180,worry
8181,love
8182,sadness
8183,relief
8184,neutral
8185,worry
8186,neutral
8187,happiness
8188,love
8189,fun
8190,neutral
8191,happiness
8192,neutral
8193,happiness
8194,love
8195,neutral
8196,happiness
8197,happiness
8198,relief
8199,neutral
8200,neutral
8201,love
8202,neutral
8203,neutral
8204,love
8205,neutral
8206,surprise
8207,happiness
8208,neutral
8209,worry
8210,happiness
8211,love
8212,worry
8213,happiness
8214,neutral
8215,neutral
8216,love
8217,happiness
8218,worry
8219,neutral
8220,worry
8221,happiness
8222,neutral
8223,surprise
8224,happiness
8225,fun
8226,neutral
8227,fun
8228,surprise
8229,love
8230,fun
8231,happiness
8232,love
8233,neutral
8234,happiness
8235,love
8236,happiness
8237,neutral
8238,neutral
8239,worry
8240,worry
8241,happiness
8242,neutral
8243,fun
8244,hate
8245,love
8246,neutral
8247,neutral
8248,hate
8249,love
8250,love
8251,fun
8252,neutral
8253,sadness
8254,happiness
8255,neutral
8256,neutral
8257,surprise
8258,neutral
8259,neutral
8260,sadness
8261,surprise
8262,worry
8263,happiness
8264,happiness
8265,worry
8266,happiness
8267,worry
8268,neutral
8269,worry
8270,neutral
8271,love
8272,happiness
8273,love
8274,love
8275,love
8276,neutral
8277,worry
8278,happiness
8279,love
8280,enthusiasm
8281,sadness
8282,neutral
8283,fun
8284,happiness
8285,neutral
8286,sadness
8287,neutral
8288,neutral
8289,relief
8290,love
8291,worry
8292,love
8293,neutral
8294,neutral
8295,neutral
8296,neutral
8297,sadness
8298,love
8299,happiness
8300,worry
8301,neutral
8302,happiness
8303,fun
8304,relief
8305,relief
8306,worry
8307,neutral
8308,neutral
8309,happiness
8310,neutral
8311,love
8312,relief
8313,neutral
8314,relief
8315,happiness
8316,hate
8317,love
8318,worry
8319,love
8320,fun
8321,neutral
8322,relief
8323,worry
8324,worry
8325,neutral
8326,worry
8327,happiness
8328,worry
8329,worry
8330,neutral
8331,sadness
8332,fun
8333,neutral
8334,happiness
8335,happiness
8336,fun
8337,empty
8338,love
8339,happiness
8340,fun
8341,happiness
8342,neutral
8343,neutral
8344,worry
8345,fun
8346,neutral
8347,happiness
8348,relief
8349,happiness
8350,relief
8351,neutral
8352,love
8353,surprise
8354,love
8355,happiness
8356,neutral
8357,worry
8358,neutral
8359,love
8360,sadness
8361,happiness
8362,neutral
8363,worry
8364,neutral
8365,love
8366,hate
8367,sadness
8368,happiness
8369,neutral
8370,happiness
8371,neutral
8372,sadness
8373,neutral
8374,worry
8375,worry
8376,surprise
8377,neutral
8378,neutral
8379,happiness
8380,worry
8381,neutral
8382,happiness
8383,neutral
8384,worry
8385,neutral
8386,love
8387,surprise
8388,neutral
8389,happiness
8390,neutral
8391,neutral
8392,worry
8393,neutral
8394,worry
8395,neutral
8396,neutral
8397,neutral
8398,love
8399,neutral
8400,love
8401,surprise
8402,worry
8403,neutral
8404,neutral
8405,fun
8406,worry
8407,neutral
8408,neutral
8409,worry
8410,happiness
8411,love
8412,neutral
8413,relief
8414,happiness
8415,happiness
8416,neutral
8417,worry
8418,love
8419,enthusiasm
8420,sadness
8421,neutral
8422,happiness
8423,worry
8424,happiness
8425,neutral
8426,worry
8427,worry
8428,happiness
8429,happiness
8430,happiness
8431,neutral
8432,happiness
8433,neutral
8434,fun
8435,worry
8436,surprise
8437,happiness
8438,neutral
8439,neutral
8440,love
8441,worry
8442,love
8443,love
8444,happiness
8445,neutral
8446,sadness
8447,love
8448,neutral
8449,love
8450,happiness
8451,happiness
8452,sadness
8453,worry
8454,love
8455,happiness
8456,neutral
8457,worry
8458,worry
8459,neutral
8460,empty
8461,neutral
8462,neutral
8463,neutral
8464,worry
8465,happiness
8466,happiness
8467,happiness
8468,happiness
8469,neutral
8470,love
8471,neutral
8472,neutral
8473,love
8474,neutral
8475,happiness
8476,love
8477,love
8478,love
8479,happiness
8480,neutral
8481,neutral
8482,happiness
8483,neutral
8484,neutral
8485,neutral
8486,love
8487,love
8488,worry
8489,happiness
8490,love
8491,love
8492,hate
8493,sadness
8494,love
8495,love
8496,neutral
8497,neutral
8498,neutral
8499,sadness
8500,worry
8501,happiness
8502,worry
8503,neutral
8504,sadness
8505,neutral
8506,neutral
8507,neutral
8508,love
8509,neutral
8510,happiness
8511,happiness
8512,happiness
8513,happiness
8514,neutral
8515,relief
8516,happiness
8517,neutral
8518,worry
8519,happiness
8520,worry
8521,love
8522,neutral
8523,worry
8524,happiness
8525,happiness
8526,fun
8527,hate
8528,relief
8529,happiness
8530,worry
8531,neutral
8532,neutral
8533,happiness
8534,happiness
8535,relief
8536,love
8537,neutral
8538,happiness
8539,fun
8540,worry
8541,worry
8542,neutral
8543,worry
8544,fun
8545,happiness
8546,neutral
8547,worry
8548,love
8549,happiness
8550,neutral
8551,worry
8552,surprise
8553,love
8554,relief
8555,love
8556,happiness
8557,happiness
8558,neutral
8559,love
8560,fun
8561,worry
8562,happiness
8563,neutral
8564,happiness
8565,surprise
8566,relief
8567,love
8568,neutral
8569,worry
8570,neutral
8571,worry
8572,worry
8573,happiness
8574,neutral
8575,happiness
8576,anger
8577,worry
8578,worry
8579,sadness
8580,happiness
8581,love
8582,happiness
8583,neutral
8584,sadness
8585,love
8586,happiness
8587,love
8588,happiness
8589,neutral
8590,love
8591,neutral
8592,happiness
8593,worry
8594,love
8595,surprise
8596,happiness
8597,neutral
8598,neutral
8599,neutral
8600,love
8601,happiness
8602,love
8603,worry
8604,neutral
8605,neutral
8606,surprise
8607,neutral
8608,happiness
8609,worry
8610,neutral
8611,love
8612,love
8613,sadness
8614,neutral
8615,happiness
8616,neutral
8617,love
8618,neutral
8619,neutral
8620,happiness
8621,love
8622,worry
8623,sadness
8624,worry
8625,surprise
8626,love
8627,worry
8628,love
8629,fun
8630,fun
8631,love
8632,love
8633,fun
8634,neutral
8635,fun
8636,happiness
8637,relief
8638,love
8639,love
8640,sadness
8641,neutral
8642,happiness
8643,happiness
8644,happiness
8645,surprise
8646,neutral
8647,love
8648,neutral
8649,worry
8650,neutral
8651,happiness
8652,love
8653,happiness
8654,neutral
8655,neutral
8656,happiness
8657,happiness
8658,worry
8659,neutral
8660,worry
8661,sadness
8662,happiness
8663,happiness
8664,worry
8665,worry
8666,neutral
8667,hate
8668,neutral
8669,happiness
8670,neutral
8671,neutral
8672,love
8673,love
8674,worry
8675,fun
8676,neutral
8677,love
8678,happiness
8679,worry
8680,neutral
8681,neutral
8682,neutral
8683,neutral
8684,fun
8685,happiness
8686,neutral
8687,surprise
8688,fun
8689,happiness
8690,love
8691,love
8692,fun
8693,neutral
8694,worry
8695,worry
8696,fun
8697,hate
8698,happiness
8699,neutral
8700,love
8701,worry
8702,happiness
8703,worry
8704,happiness
8705,neutral
8706,happiness
8707,love
8708,happiness
8709,happiness
8710,neutral
8711,love
8712,neutral
8713,fun
8714,happiness
8715,worry
8716,neutral
8717,happiness
8718,worry
8719,happiness
8720,fun
8721,neutral
8722,love
8723,love
8724,neutral
8725,happiness
8726,fun
8727,fun
8728,worry
8729,neutral
8730,worry
8731,neutral
8732,relief
8733,neutral
8734,surprise
8735,fun
8736,worry
8737,neutral
8738,neutral
8739,neutral
8740,love
8741,neutral
8742,neutral
8743,love
8744,happiness
8745,worry
8746,neutral
8747,worry
8748,neutral
8749,worry
8750,worry
8751,worry
8752,neutral
8753,worry
8754,fun
8755,happiness
8756,worry
8757,worry
8758,love
8759,neutral
8760,neutral
8761,neutral
8762,love
8763,love
8764,worry
8765,love
8766,happiness
8767,worry
8768,worry
8769,worry
8770,neutral
8771,surprise
8772,love
8773,fun
8774,happiness
8775,neutral
8776,surprise
8777,neutral
8778,neutral
8779,worry
8780,surprise
8781,neutral
8782,worry
8783,love
8784,neutral
8785,neutral
8786,neutral
8787,happiness
8788,love
8789,happiness
8790,neutral
8791,neutral
8792,worry
8793,neutral
8794,happiness
8795,neutral
8796,neutral
8797,love
8798,happiness
8799,happiness
8800,neutral
8801,worry
8802,neutral
8803,worry
8804,neutral
8805,neutral
8806,love
8807,happiness
8808,happiness
8809,love
8810,neutral
8811,neutral
8812,fun
8813,love
8814,worry
8815,love
8816,love
8817,fun
8818,worry
8819,love
8820,love
8821,worry
8822,neutral
8823,worry
8824,neutral
8825,happiness
8826,love
8827,love
8828,love
8829,neutral
8830,worry
8831,worry
8832,love
8833,love
8834,worry
8835,neutral
8836,love
8837,enthusiasm
8838,surprise
8839,worry
8840,relief
8841,surprise
8842,happiness
8843,love
8844,worry
8845,neutral
8846,happiness
8847,surprise
8848,neutral
8849,worry
8850,neutral
8851,neutral
8852,happiness
8853,love
8854,neutral
8855,worry
8856,sadness
8857,happiness
8858,happiness
8859,worry
8860,love
8861,happiness
8862,happiness
8863,worry
8864,neutral
8865,worry
8866,love
8867,happiness
8868,love
8869,sadness
8870,sadness
8871,love
8872,love
8873,neutral
8874,happiness
8875,relief
8876,happiness
8877,neutral
8878,worry
8879,fun
8880,surprise
8881,sadness
8882,neutral
8883,worry
8884,love
8885,worry
8886,neutral
8887,happiness
8888,fun
8889,neutral
8890,worry
8891,neutral
8892,worry
8893,happiness
8894,worry
8895,neutral
8896,love
8897,neutral
8898,love
8899,worry
8900,love
8901,worry
8902,worry
8903,neutral
